Date,Site,Station_Depth_m,Sample_Depth_m,Sample_Depth_category,Arrival_Time,Departure_Time,Lat_deg,Long_deg,Wind_speed_ms-1,Sky,Secchi_Depth_m,Temp_C,SpCond_uScm-1,BeamAtten_m-1,Transmiss_pct,DO_mgL-1,PAR_uEcm-2s-1,Turbidity_NTU,Particulate_Microcystin_ugL-1,Dissolved_Microcystin_ugL-1,Extracted_PC_ugL-1,Extracted_CHLa_ugL-1,Total_cyanobacteria_genes_copiesmL-1,mycE_genes_copiesmL-1
9/3/2024,WE9,2.935,1,Surface,11:35,11:46,41.71826667,-83.42296667,3.09,clear,0.5,22.686,358.356875,16.6346625,1.5677625,nd,3131.4875,26.4,5.44,0.34,34.82245516,74.09,ns,ns
9/3/2024,WE12,7.006,1,Surface,10:17,10:29,41.70148333,-83.25255,3.6,clear,0.5,22.89389167,292.7414167,8.809866667,12.11139167,nd,3156.075,15.1,2.4,0.3,5.40972132,29.43,ns,ns
9/3/2024,WE12,,5,Bottom,,,,,,,,22.93724167,292.4786667,9.288016667,9.807816667,nd,0.000111119,ns,2.58,0.37,5.72956556,27.98,ns,ns
9/3/2024,WE13,9.327,1,Surface,9:11,9:27,41.74278333,-83.1369,5.14,clear,0.5,22.93463333,263.3935833,11.23295833,11.333375,nd,980.2566667,12.6,1.83,0.24,5.023189,16.93,ns,ns
9/3/2024,WE13,,8,Bottom,,,,,,,,23.23245,263.374,9.17855,10.07996,nd,5.50E-05,ns,1.74,0.23,3.0695546,17.57,ns,ns
9/3/2024,WE16,6.383,1,Surface,9:47,9:58,41.65933333,-83.14503333,4.12,clear,1,22.77015833,268.3366667,9.293975,12.66585,nd,3755.141667,5.93,0.4,0.19,3.63020636,23.82,ns,ns
9/3/2024,2024.2,,0,Scum,11:28,11:32,41.71703333,-83.41671667,2.57,clear,,ns,ns,ns,ns,ns,ns,ns,30.28,0.43,293.4810733,481.58,ns,ns
9/10/2024,WE2,5.515,1,Surface,12:00,12:09,41.76211667,-83.33075,2.57222,clear,1.25,20.97492727,291.7151818,6.645181818,21.12606364,nd,3011.245455,10.26,0.47,0.26,4.684302,13.11,ns,ns
9/10/2024,WE2,,5,Bottom,,,,,,,,19.68495833,293.3136667,6.419933333,20.09095833,nd,5.802375,ns,0.32,0.26,3.67687536,19.51,ns,ns
9/10/2024,WE4,8.414,1,Surface,8:45,8:55,41.82655,-83.19573333,3.08667,clear,3,20.629175,243.472375,3.7473,46.448325,nd,257.12,1.74,0.34,bdl,0.45808392,5.56,ns,ns
9/10/2024,WE6,3.088,1,Surface,11:04,11:14,41.70666667,-83.38385,1.02889,clear,0.75,19.94064545,306.9643636,8.0608,14.03407273,nd,1990.756364,11.81,0.38,0.51,3.75180792,29.18,ns,ns
9/10/2024,WE8,4.932,1,Surface,8:04,8:17,41.8333,-83.36101667,2.57222,clear,1.25,20.59762143,276.7695,5.722728571,25.4412,nd,221.6192857,6.36,0.5,0.14,2.7174918,19.38,ns,ns
9/10/2024,WE8,,4,Bottom,,,,,,,,20.71300556,277.6277778,4.947633333,29.02931111,nd,2.683811111,ns,0.42,0.15,4.14609204,19.38,ns,ns
9/10/2024,WE9,2.754,1,Surface,11:32,11:40,41.71766667,-83.42358333,2.05778,clear,0.75,20.21342105,331.5186947,7.779745263,14.45529684,nd,1611.115789,18.31,1.71,0.25,16.41635976,47.01,ns,ns
9/10/2024,WE12,6.762,1,Surface,10:18,10:27,41.70143333,-83.25285,2.57222,clear,1,20.65195225,278.680955,7.212606306,16.82923514,nd,1389.423423,10.97,0.87,0.22,6.23473884,17.7,ns,ns
9/10/2024,WE12,,6,Bottom,,,,,,,,20.45958462,279.3726923,7.042038462,17.19639231,nd,0.33772,ns,1.11,0.24,5.84181072,18.74,ns,ns
9/10/2024,WE13,8.943,1,Surface,9:18,9:28,41.73703333,-83.13046667,2.57222,partly cloudy,1.25,20.91926429,228.4565,5.930371429,26.47548571,nd,1902.682857,4.34,0.29,0.15,0.27686808,7.34,ns,ns
9/10/2024,WE13,,8,Bottom,,,,,,,,20.94994286,229.423,4.278835714,34.31490714,nd,1.78715,ns,0.24,0.15,0.35512962,7.14,ns,ns
9/10/2024,WE16,6.049,1,Surface,9:47,9:57,41.65893333,-83.1456,2.57222,clear,1.25,20.56762308,268.8256154,7.488546154,17.87393077,nd,347.7376923,9.09,1.2,0.19,4.68329856,16.17,ns,ns
9/10/2024,2024.3,,0,Scum,11:19,11:25,41.71336667,-83.40395,1.02889,clear,,ns,ns,ns,ns,ns,ns,ns,8,0.31,758.3169648,516.02,ns,ns
9/16/2024,WE2,5.452,1,Surface,12:01,12:12,41.76176667,-83.32991667,4.11556,clear,0.75,22.16663,309.7339,11.2729,7.1723,nd,3370.87,14.53,0.49,0.32,10.25782812,32.94,ns,ns
9/16/2024,WE2,,5,Bottom,,,,,,,,22.03177273,312.3338182,10.60269091,7.069936364,nd,0.744663636,ns,0.6,0.28,9.0093996,33.2,ns,ns
9/16/2024,WE4,8.723,1,Surface,8:47,9:00,41.82593333,-83.19516667,3.60111,clear,2.25,21.80974296,243.2582606,3.421552113,44.12607465,nd,587.130493,2.41,0.57,0.13,6.14196132,10.98,ns,ns
9/16/2024,WE6,3.142,1,Surface,11:07,11:18,41.70523333,-83.38561667,2.57222,clear,0.5,22.15796087,314.0745714,13.66874286,3.295208696,nd,1803.192547,29.87,0.64,0.21,6.06583548,29.12,ns,ns
9/16/2024,WE8,5.327,1,Surface,8:07,8:21,41.8334,-83.35803333,2.57222,clear,1,22.18272235,259.6621843,6.384336471,20.39135961,nd,205.0924902,13.39,1.5,0.29,9.28381332,23.52,ns,ns
9/16/2024,WE8,,4,Bottom,,,,,,,,22.24771538,259.6967692,6.173938462,21.36452308,nd,1.302573846,ns,1.18,0.22,7.70205288,23.91,ns,ns
9/16/2024,WE9,2.944,1,Surface,11:28,11:40,41.71726667,-83.42386667,4.11556,clear,0.5,23.14685,380.1670833,14.54393333,3.482725,nd,2826.35,27.9,2.61,0.3,38.854146,71.21,ns,ns
9/16/2024,WE12,6.891,1,Surface,10:24,10:36,41.70173333,-83.25395,2.05778,clear,1,21.82245833,294.642,9.481158333,12.93220833,nd,3081.441667,8.84,1.01,0.14,4.00883772,17.3,ns,ns
9/16/2024,WE12,,6,Bottom,,,,,,,,21.76395,293.3740833,6.259033333,20.914475,nd,1.1903125,ns,0.61,0.1,3.4622748,17.22,ns,ns
9/16/2024,WE13,9.244,1,Surface,9:21,9:35,41.74193333,-83.1354,4.11556,clear,1.25,21.66934,237.3440667,9.660773333,13.19309333,nd,794.9766667,7.34,0.35,0.21,2.09167068,11.9,ns,ns
9/16/2024,WE13,,8,Bottom,,,,,,,,21.74355,237.5184167,5.674883333,24.202375,nd,0.15301,ns,0.21,0.23,1.75165368,11.94,ns,ns
9/16/2024,WE16,6.201,1,Surface,9:53,10:04,41.65868333,-83.14488333,3.60111,clear,1.25,21.62567143,284.1403571,7.302914286,18.02392143,nd,1762.635714,8.15,0.4,0.1,2.2205178,15.56,ns,ns
9/23/2024,WE2,5.551,1,Surface,12:01,12:12,41.76195,-83.32998333,5.14444,cloudy,1,22.43678704,300.1740556,8.018066667,14.13638889,nd,295.6118519,11.11,0.34,0.51,11.15721546,23.56,ns,ns
9/23/2024,WE2,,5,Bottom,,,,,,,,22.58755333,301.8496667,7.122346667,16.86456,nd,0.550022,ns,0.43,0.36,14.21617518,24.83,ns,ns
9/23/2024,WE4,8.442,1,Surface,8:54,9:06,41.82651667,-83.19508333,5.65889,cloudy,3,22.38627667,227.0768,7.759246667,26.34969,nd,69.8294,1.25,bdl,0.16,0.23120478,2.81,ns,ns
9/23/2024,WE6,2.815,1,Surface,11:10,11:22,41.7045,-83.38698333,3.08667,drizzle,0.5,22.19720917,326.6575583,11.34253917,5.875291667,nd,392.191,28.69,bdl,0.25,9.8435769,32.24,ns,ns
9/23/2024,WE8,4.987,1,Surface,8:11,8:27,41.83338333,-83.36018333,5.14444,cloudy,1,23.06723846,259.9216923,6.253076923,23.68716923,nd,62.97130769,7.16,1.06,0.11,8.13211506,18.63,ns,ns
9/23/2024,WE8,,4,Bottom,,,,,,,,23.15575385,261.0256923,5.098838462,27.95151538,nd,0.622221539,ns,2.12,0.22,8.15541114,19.26,ns,ns
9/23/2024,WE9,2.662,1,Surface,11:30,11:43,41.71776667,-83.4229,3.60111,cloudy,0.5,22.69281667,372.7071667,12.57200833,4.335275,nd,727.18,21.72,1.04,0.33,16.27340346,45.92,ns,ns
9/23/2024,WE12,6.723,1,Surface,10:34,10:46,41.70338333,-83.25413333,3.60111,showers,ns,22.28925455,289.9867273,7.6816,15.99992727,nd,99.94954545,9.4,0.23,0.2,4.17601218,18.02,ns,ns
9/23/2024,WE12,,6,Bottom,,,,,,,,22.44271818,292.3855455,6.262863636,20.89395455,nd,0.067358,ns,0.15,0.28,3.5035989,16.32,ns,ns
9/23/2024,WE13,9.08,1,Surface,9:28,9:39,41.74268333,-83.13596667,5.14444,cloudy,1,22.20018947,260.9127895,13.49618947,6.901326316,nd,250.5558421,10.53,0.39,0.27,6.57206418,14.19,ns,ns
9/23/2024,WE13,,8,Bottom,,,,,,,,22.34396316,261.2867895,6.969726316,17.51052105,nd,9.95E-05,ns,0.3,0.27,5.05552734,14.65,ns,ns
9/23/2024,WE16,5.987,1,Surface,10:00,10:13,41.65845,-83.14628333,5.65889,showers,ns,22.09269091,281.5406364,6.347527273,26.41876364,nd,209.2081818,7.88,0.15,0.16,1.6056057,11.35,ns,ns
10/1/2024,WE2,4.979,1,Surface,13:02,13:16,41.76166667,-83.33121667,0.6,cloudy,ns,21.23637338,269.9617122,12.93591439,3.948496403,nd,702.9389209,26.73,0.42,bdl,3.10559934,14.2,ns,ns
10/1/2024,WE2,,4,Bottom,,,,,,,,20.93861538,300.5523846,18.52765385,0.978984615,nd,0.128837692,ns,0.63,0.11,2.9633007,17.47,ns,ns
10/1/2024,WE4,8.5,1,Surface,9:33,9:55,41.8255,-83.1955,1,cloudy,0.75,ns,ns,ns,ns,ns,ns,17.09,0.23,bdl,0.54903762,8.24,ns,ns
10/1/2024,WE6,2.711,1,Surface,12:04,12:20,41.70573333,-83.38518333,2,partly cloudy,0.25,21.02461429,294.9357143,27.29315714,0.108857143,nd,129.0372857,67.2,0.14,0.17,0.59392122,13.04,ns,ns
10/1/2024,WE8,4.84,1,Surface,8:47,9:05,41.8329,-83.3594,0.5,cloudy,0.25,20.91246,313.8256,15.55908,2.04516,nd,45.1327,36.16,0.5,0.16,5.0448285,27.97,ns,ns
10/1/2024,WE8,,4,Bottom,,,,,,,,20.91364,314.0122,15.70191,1.97374,nd,2.24E-05,ns,0.66,0.15,4.16406582,26.02,ns,ns
10/1/2024,WE9,2.482,1,Surface,,12:35,,,,cloudy,0.25,21.17745,288.538625,27.2184625,0.1122,nd,216.7175,54.78,0.44,0.23,1.0944615,19.34,ns,ns
10/1/2024,WE12,6.428,1,Surface,11:27,11:43,41.70355,-83.25346667,0.5,partly cloudy,0.25,21.12323521,278.2722535,22.72780563,0.34093662,nd,1884.183099,47.84,bdl,0.16,0.5712489,11.79,ns,ns
10/1/2024,WE12,,6,Bottom,,,,,,,,21.08519091,279.4331818,23.88842727,0.255145455,nd,1.18E-05,ns,bdl,0.15,0.89949582,12.83,ns,ns
10/1/2024,WE13,9,1,Surface,10:18,10:36,41.74266667,-83.13628333,0.8,cloudy,0.25,ns,ns,ns,ns,ns,ns,34.97,bdl,0.14,0.36348484,9.16,ns,ns
10/1/2024,WE13,,8,Bottom,,,,,,,,ns,ns,ns,ns,ns,ns,ns,0.12,0.13,0.48566157,9.1,ns,ns
10/1/2024,WE16,5.817,1,Surface,10:53,11:07,41.66001667,-83.14568333,1,cloudy,1,21.39849945,269.1925138,5.047072928,28.31730387,nd,485.0962983,9.71,bdl,0.12,1.11083068,10.94,ns,ns
10/8/2024,WE2,5.07,1,Surface,14:01,14:17,41.76221667,-83.3331,1.54333,clear,0.25,19.13977204,280.9385699,9.309727957,9.754995699,nd,1529.298495,18.98,0.3,0.32,2.738051472,10.88,70575,bdl
10/8/2024,WE2,,4,Bottom,,,,,,,,18.46421429,280.5831429,8.9261,10.74288571,nd,2.147028571,ns,bdl,0.28,1.214015952,8.42,ns,ns
10/8/2024,WE4,8.113,1,Surface,10:40,10:59,41.82698333,-83.19531667,3.08667,partly cloudy,1,18.46251393,288.181,4.99614918,28.67924098,nd,1040.157869,9.23,bdl,0.4,1.35368802,9.6,78038,bdl
10/8/2024,WE6,2.822,1,Surface,13:06,13:21,41.70873333,-83.38181667,1.54333,clear,1,17.69373926,319.3822519,6.388691111,20.2952163,nd,128.2373556,11.39,0.83,0.59,4.31984988,15.55,277633,96
10/8/2024,WE6,,0,Scum,,,,,,,,ns,ns,ns,ns,ns,ns,ns,55.31,0.36,562.5319896,241.58,ns,ns
10/8/2024,WE8,4.732,1,Surface,8:52,9:30,41.8332,-83.35826667,1.9,partly cloudy,1,18.98491111,297.7925556,5.5579,24.9207,nd,211.7444444,8.67,0.74,0.4,8.99236824,38.14,175552,286
10/8/2024,WE8,,4,Bottom,,,,,,,,18.80361,296.0376,5.26783,26.79627,nd,2.45302,ns,0.71,0.34,8.3993352,36.49,ns,ns
10/8/2024,WE9,2.366,1,Surface,13:31,13:47,41.71831667,-83.42215,1.54333,clear,0.5,18.22126875,304.1004018,11.26620446,5.98273125,nd,1589.696696,19.99,0.32,0.36,9.14871504,28.69,106375,304
10/8/2024,WE12,6.362,1,Surface,12:26,12:40,41.70211667,-83.25426667,2.57222,clear,1,18.60322087,262.6931304,7.865793043,13.99626174,nd,1414.241217,13.63,0.14,0.32,7.8776142,24.62,105426,132
10/8/2024,WE12,,6,Bottom,,,,,,,,18.46057143,264.2457143,8.361042857,12.36795714,nd,0.436452857,ns,0.21,0.21,4.9570614,23.72,ns,ns
10/8/2024,WE13,5.657,1,Surface,11:18,11:38,41.74313333,-83.13643333,3.08667,partly cloudy,0.5,18.70706589,262.069062,6.153303101,21.47445271,nd,109.718876,10.3,bdl,0.23,5.47348044,22.26,52014,bdl
10/8/2024,WE13,,9,Bottom,,,,,,,,18.9834875,265.25425,6.5248625,19.5814,nd,0.011056963,ns,bdl,0.23,4.37495772,18.72,ns,ns
10/8/2024,WE16,5.9,1,Surface,11:55,12:07,41.6613,-83.14551667,3.08667,clear,ns,18.30877008,253.8812205,4.785773228,30.2332126,nd,1234.192913,8.32,0.13,0.23,15.95325864,26.78,131100,bdl
10/17/2024,WE2,5.474,1,Surface,13:25,13:36,41.76218333,-83.33056667,1.02889,clear,3,14.3727125,240.10025,4.9066875,32.396525,nd,2889.25,3.96,bdl,0.1,0.585664875,4.51,51906,50
10/17/2024,WE2,,4,Bottom,,,,,,,,14.37807778,239.6378889,3.9732,37.03523333,nd,140.3411111,ns,bdl,0.12,0.406446084,4.04,ns,ns
10/17/2024,WE4,8.473,1,Surface,10:09,10:21,41.82635,-83.19598333,0.514444,clear,3,14.1918,224.7141,5.25495,39.07106,nd,290.785,1.98,bdl,bdl,0.046745388,2.22,9285,bdl
10/17/2024,WE6,3.036,1,Surface,12:24,12:38,41.70668333,-83.3842,1.02889,clear,1,12.3136375,342.215125,8.3299125,15.671525,nd,2225.1875,9.93,bdl,0.18,0.999987624,12.24,143669,39
10/17/2024,WE6,,0,Scum,,,,,,,,ns,ns,ns,ns,ns,ns,ns,1.53,0.22,814.7624988,81.88,ns,ns
10/17/2024,WE8,4.953,1,Surface,9:21,9:43,41.83316667,-83.36165,2.57222,clear,1.75,14.28656767,300.4903534,3.638021805,42.17735188,nd,645.3445113,4.83,bdl,0.13,0.578783175,8.88,95966,31
10/17/2024,WE8,,4,Bottom,,,,,,,,14.57663333,303.2101667,3.353333333,43.24324167,nd,31.60866667,ns,bdl,0.11,0.425493816,9.19,ns,ns
10/17/2024,WE9,2.589,1,Surface,12:54,13:03,41.71788333,-83.42403333,2.05778,clear,1,12.89576,392.02,9.01028,11.39284,nd,1651.33,12.24,bdl,0.15,1.122759864,11,92755,91
10/17/2024,WE12,6.699,1,Surface,11:48,11:58,41.70215,-83.25363333,2.05778,clear,1,14.21087,301.4808,7.87505,15.2753,nd,2603.01,9.9,bdl,0.19,0.906559224,8.35,72155,76
10/17/2024,WE12,,6,Bottom,,,,,,,,14.17106667,301.0221111,6.653822222,18.94865556,nd,2.005744444,ns,bdl,0.2,1.093605864,8.37,ns,ns
10/17/2024,WE13,9.115,1,Surface,10:43,10:53,41.74361667,-83.13616667,2.05778,clear,1.5,14.58800909,239.321,7.275081818,22.03433636,nd,379.8190909,6.37,bdl,bdl,0.382410984,3.57,25791,53
10/17/2024,WE13,,8,Bottom,,,,,,,,14.78388889,240.8698889,5.168022222,27.47676667,nd,1.087418889,ns,bdl,bdl,0.110543832,3.58,ns,ns
10/17/2024,WE16,6.111,1,Surface,11:16,11:25,41.65927333,-83.14453333,2.57222,clear,1,14.0545,295.7287,8.08314,14.71362,nd,253.154,9.96,bdl,0.18,0.637989864,6.6,67808,bdl
10/24/2024,WE2,5.229,1,Surface,11:52,12:09,41.76283333,-83.3308,1.6,clear,1.5,14.09975396,283.4379353,5.073198561,28.19363022,nd,751.7556835,9.16,bdl,0.19,1.06973484,9.42,28749,bdl
10/24/2024,WE2,,5,Bottom,,,,,,,,14.29287826,290.6038696,4.480330435,32.62885652,nd,11.38321739,ns,bdl,0.17,0.31965666,5.1,ns,ns
10/24/2024,WE6,2.525,1,Surface,10:57,11:10,41.7055,-83.38493333,1.4,clear,1,14.07273657,364.5709328,6.179653731,21.35599403,nd,81.64109701,12.47,bdl,0.16,0.5635536,9.22,51826,bdl
10/24/2024,WE8,5.173,1,Surface,9:25,9:42,41.83706667,-83.3427,2.2,clear,2,14.2918252,269.994937,2.427225984,54.50940787,nd,393.4700787,4.03,bdl,0.16,0.5500275,5.57,36692,bdl
10/24/2024,WE8,,4,Bottom,,,,,,,,14.34743571,270.1968571,2.497371429,53.56239286,nd,27.46407143,ns,bdl,0.12,0.61726024,4.82,ns,ns
10/24/2024,WE9,2.246,1,Surface,11:19,11:32,41.71773333,-83.42378333,1.1,clear,0.5,13.991325,366.0945764,10.27098264,7.674990972,nd,81.10878472,17.3,bdl,0.14,0.13290834,10.45,45017,bdl
10/24/2024,WE12,6.248,1,Surface,10:17,10:32,41.70395,-83.25598333,1.5,clear,1.5,14.08870992,235.602626,4.624322901,31.4746916,nd,382.2580153,7.3,bdl,bdl,0.88759692,12.58,44692,bdl
10/24/2024,WE12,,5,Bottom,,,,,,,,14.42845455,236.919,4.599409091,31.67258182,nd,4.193072727,ns,bdl,0.12,0.69549579,12.42,ns,ns
